HeuristID,Longitude,Latitude,Year
16636,24.7202054,42.370402,-492
2368,24.9736834,40.9338113,-491
3083,25.3592824,41.0931259,-491
8360,27.6928425,42.4237575,-491
12321,27.9702043,40.9826843,-491
12322,27.9697108,40.9834294,-491
15817,27.6937491,42.4238604,-491
16636,24.7202054,42.370402,-491
2368,24.9736834,40.9338113,-490
3083,25.3592824,41.0931259,-490
8360,27.6928425,42.4237575,-490
12321,27.9702043,40.9826843,-490
12322,27.9697108,40.9834294,-490
15817,27.6937491,42.4238604,-490
16636,24.7202054,42.370402,-490
2368,24.9736834,40.9338113,-489
3083,25.3592824,41.0931259,-489
8360,27.6928425,42.4237575,-489
15817,27.6937491,42.4238604,-489
16636,24.7202054,42.370402,-489
2368,24.9736834,40.9338113,-488
3083,25.3592824,41.0931259,-488
8360,27.6928425,42.4237575,-488
15817,27.6937491,42.4238604,-488
16636,24.7202054,42.370402,-488
2368,24.9736834,40.9338113,-487
3083,25.3592824,41.0931259,-487
8360,27.6928425,42.4237575,-487
15817,27.6937491,42.4238604,-487
16636,24.7202054,42.370402,-487
2368,24.9736834,40.9338113,-486
3083,25.3592824,41.0931259,-486
8360,27.6928425,42.4237575,-486
15817,27.6937491,42.4238604,-486
16636,24.7202054,42.370402,-486
2168,24.9730182,40.9335844,-485
2368,24.9736834,40.9338113,-485
3083,25.3592824,41.0931259,-485
8360,27.6928425,42.4237575,-485
15817,27.6937491,42.4238604,-485
16636,24.7202054,42.370402,-485
2168,24.9730182,40.9335844,-484
2368,24.9736834,40.9338113,-484
3083,25.3592824,41.0931259,-484
8360,27.6928425,42.4237575,-484
15817,27.6937491,42.4238604,-484
16636,24.7202054,42.370402,-484
2168,24.9730182,40.9335844,-483
2368,24.9736834,40.9338113,-483
3083,25.3592824,41.0931259,-483
8360,27.6928425,42.4237575,-483
15817,27.6937491,42.4238604,-483
16636,24.7202054,42.370402,-483
2168,24.9730182,40.9335844,-482
2368,24.9736834,40.9338113,-482
3083,25.3592824,41.0931259,-482
8360,27.6928425,42.4237575,-482
15817,27.6937491,42.4238604,-482
16636,24.7202054,42.370402,-482
2168,24.9730182,40.9335844,-481
2368,24.9736834,40.9338113,-481
3083,25.3592824,41.0931259,-481
8360,27.6928425,42.4237575,-481
15817,27.6937491,42.4238604,-481
16636,24.7202054,42.370402,-481
2168,24.9730182,40.9335844,-480
2368,24.9736834,40.9338113,-480
3083,25.3592824,41.0931259,-480
8360,27.6928425,42.4237575,-480
15817,27.6937491,42.4238604,-480
16636,24.7202054,42.370402,-480
2168,24.9730182,40.9335844,-479
2368,24.9736834,40.9338113,-479
3083,25.3592824,41.0931259,-479
15817,27.6937491,42.4238604,-479
16636,24.7202054,42.370402,-479
2168,24.9730182,40.9335844,-478
2368,24.9736834,40.9338113,-478
3083,25.3592824,41.0931259,-478
15817,27.6937491,42.4238604,-478
16636,24.7202054,42.370402,-478
2168,24.9730182,40.9335844,-477
2368,24.9736834,40.9338113,-477
3083,25.3592824,41.0931259,-477
15817,27.6937491,42.4238604,-477
16636,24.7202054,42.370402,-477
2168,24.9730182,40.9335844,-476
2368,24.9736834,40.9338113,-476
3083,25.3592824,41.0931259,-476
15817,27.6937491,42.4238604,-476
16636,24.7202054,42.370402,-476
2168,24.9730182,40.9335844,-475
2368,24.9736834,40.9338113,-475
2369,24.9729967,40.9337141,-475
2370,24.9734473,40.9328711,-475
2398,24.9734259,40.9337303,-475
3083,25.3592824,41.0931259,-475
15817,27.6937491,42.4238604,-475
16636,24.7202054,42.370402,-475
2369,24.9729967,40.9337141,-474
2370,24.9734473,40.9328711,-474
2398,24.9734259,40.9337303,-474
15817,27.6937491,42.4238604,-474
16636,24.7202054,42.370402,-474
2369,24.9729967,40.9337141,-473
2370,24.9734473,40.9328711,-473
2398,24.9734259,40.9337303,-473
15817,27.6937491,42.4238604,-473
16636,24.7202054,42.370402,-473
2369,24.9729967,40.9337141,-472
2370,24.9734473,40.9328711,-472
2398,24.9734259,40.9337303,-472
15817,27.6937491,42.4238604,-472
16636,24.7202054,42.370402,-472
2369,24.9729967,40.9337141,-471
2370,24.9734473,40.9328711,-471
2398,24.9734259,40.9337303,-471
15817,27.6937491,42.4238604,-471
16636,24.7202054,42.370402,-471
2369,24.9729967,40.9337141,-470
2370,24.9734473,40.9328711,-470
2398,24.9734259,40.9337303,-470
15817,27.6937491,42.4238604,-470
16636,24.7202054,42.370402,-470
2369,24.9729967,40.9337141,-469
2370,24.9734473,40.9328711,-469
2398,24.9734259,40.9337303,-469
15817,27.6937491,42.4238604,-469
16636,24.7202054,42.370402,-469
2369,24.9729967,40.9337141,-468
2370,24.9734473,40.9328711,-468
2398,24.9734259,40.9337303,-468
15817,27.6937491,42.4238604,-468
16636,24.7202054,42.370402,-468
2369,24.9729967,40.9337141,-467
2370,24.9734473,40.9328711,-467
2398,24.9734259,40.9337303,-467
15817,27.6937491,42.4238604,-467
16636,24.7202054,42.370402,-467
2369,24.9729967,40.9337141,-466
2370,24.9734473,40.9328711,-466
2398,24.9734259,40.9337303,-466
15817,27.6937491,42.4238604,-466
16636,24.7202054,42.370402,-466
2369,24.9729967,40.9337141,-465
2370,24.9734473,40.9328711,-465
2398,24.9734259,40.9337303,-465
15817,27.6937491,42.4238604,-465
16636,24.7202054,42.370402,-465
2369,24.9729967,40.9337141,-464
2370,24.9734473,40.9328711,-464
2398,24.9734259,40.9337303,-464
15817,27.6937491,42.4238604,-464
16636,24.7202054,42.370402,-464
2369,24.9729967,40.9337141,-463
2370,24.9734473,40.9328711,-463
2398,24.9734259,40.9337303,-463
15817,27.6937491,42.4238604,-463
16636,24.7202054,42.370402,-463
2369,24.9729967,40.9337141,-462
2370,24.9734473,40.9328711,-462
2398,24.9734259,40.9337303,-462
15817,27.6937491,42.4238604,-462
16636,24.7202054,42.370402,-462
2369,24.9729967,40.9337141,-461
2370,24.9734473,40.9328711,-461
2398,24.9734259,40.9337303,-461
15817,27.6937491,42.4238604,-461
16636,24.7202054,42.370402,-461
2338,24.97366,40.93371,-460
2363,24.9736619,40.9337141,-460
2369,24.9729967,40.9337141,-460
2370,24.9734473,40.9328711,-460
2372,24.9734902,40.9337951,-460
2398,24.9734259,40.9337303,-460
2498,25.2854633,40.9398414,-460
2500,25.2852917,40.9386095,-460
2573,25.2865791,40.9400359,-460
3196,25.6826234,40.8634849,-460
3198,25.681808,40.8637283,-460
3200,25.6815934,40.8636797,-460
15817,27.6937491,42.4238604,-460
16636,24.7202054,42.370402,-460
2338,24.97366,40.93371,-459
2363,24.9736619,40.9337141,-459
2369,24.9729967,40.9337141,-459
2370,24.9734473,40.9328711,-459
2372,24.9734902,40.9337951,-459
2398,24.9734259,40.9337303,-459
2498,25.2854633,40.9398414,-459
2500,25.2852917,40.9386095,-459
2573,25.2865791,40.9400359,-459
3196,25.6826234,40.8634849,-459
3198,25.681808,40.8637283,-459
3200,25.6815934,40.8636797,-459
15817,27.6937491,42.4238604,-459
16636,24.7202054,42.370402,-459
2338,24.97366,40.93371,-458
2363,24.9736619,40.9337141,-458
2369,24.9729967,40.9337141,-458
2370,24.9734473,40.9328711,-458
2372,24.9734902,40.9337951,-458
2398,24.9734259,40.9337303,-458
2498,25.2854633,40.9398414,-458
2500,25.2852917,40.9386095,-458
2573,25.2865791,40.9400359,-458
3196,25.6826234,40.8634849,-458
3198,25.681808,40.8637283,-458
3200,25.6815934,40.8636797,-458
15817,27.6937491,42.4238604,-458
16636,24.7202054,42.370402,-458
2338,24.97366,40.93371,-457
2363,24.9736619,40.9337141,-457
2369,24.9729967,40.9337141,-457
2370,24.9734473,40.9328711,-457
2372,24.9734902,40.9337951,-457
2398,24.9734259,40.9337303,-457
2498,25.2854633,40.9398414,-457
2500,25.2852917,40.9386095,-457
2573,25.2865791,40.9400359,-457
3196,25.6826234,40.8634849,-457
3198,25.681808,40.8637283,-457
3200,25.6815934,40.8636797,-457
15817,27.6937491,42.4238604,-457
16636,24.7202054,42.370402,-457
2338,24.97366,40.93371,-456
2363,24.9736619,40.9337141,-456
2369,24.9729967,40.9337141,-456
2370,24.9734473,40.9328711,-456
2372,24.9734902,40.9337951,-456
2398,24.9734259,40.9337303,-456
2498,25.2854633,40.9398414,-456
2500,25.2852917,40.9386095,-456
2573,25.2865791,40.9400359,-456
3196,25.6826234,40.8634849,-456
3198,25.681808,40.8637283,-456
3200,25.6815934,40.8636797,-456
15817,27.6937491,42.4238604,-456
16636,24.7202054,42.370402,-456
2338,24.97366,40.93371,-455
2363,24.9736619,40.9337141,-455
2369,24.9729967,40.9337141,-455
2370,24.9734473,40.9328711,-455
2372,24.9734902,40.9337951,-455
2398,24.9734259,40.9337303,-455
2498,25.2854633,40.9398414,-455
2500,25.2852917,40.9386095,-455
2573,25.2865791,40.9400359,-455
3196,25.6826234,40.8634849,-455
3198,25.681808,40.8637283,-455
3200,25.6815934,40.8636797,-455
15817,27.6937491,42.4238604,-455
16636,24.7202054,42.370402,-455
2338,24.97366,40.93371,-454
2363,24.9736619,40.9337141,-454
2369,24.9729967,40.9337141,-454
2370,24.9734473,40.9328711,-454
2372,24.9734902,40.9337951,-454
2398,24.9734259,40.9337303,-454
2498,25.2854633,40.9398414,-454
2500,25.2852917,40.9386095,-454
2573,25.2865791,40.9400359,-454
3196,25.6826234,40.8634849,-454
3198,25.681808,40.8637283,-454
3200,25.6815934,40.8636797,-454
15817,27.6937491,42.4238604,-454
16636,24.7202054,42.370402,-454
2338,24.97366,40.93371,-453
2363,24.9736619,40.9337141,-453
2369,24.9729967,40.9337141,-453
2370,24.9734473,40.9328711,-453
2372,24.9734902,40.9337951,-453
2398,24.9734259,40.9337303,-453
2498,25.2854633,40.9398414,-453
2500,25.2852917,40.9386095,-453
2573,25.2865791,40.9400359,-453
3196,25.6826234,40.8634849,-453
3198,25.681808,40.8637283,-453
3200,25.6815934,40.8636797,-453
15817,27.6937491,42.4238604,-453
16636,24.7202054,42.370402,-453
2338,24.97366,40.93371,-452
2363,24.9736619,40.9337141,-452
2369,24.9729967,40.9337141,-452
2370,24.9734473,40.9328711,-452
2372,24.9734902,40.9337951,-452
2398,24.9734259,40.9337303,-452
2498,25.2854633,40.9398414,-452
2500,25.2852917,40.9386095,-452
2573,25.2865791,40.9400359,-452
3196,25.6826234,40.8634849,-452
3198,25.681808,40.8637283,-452
3200,25.6815934,40.8636797,-452
15817,27.6937491,42.4238604,-452
16636,24.7202054,42.370402,-452
2338,24.97366,40.93371,-451
2363,24.9736619,40.9337141,-451
2369,24.9729967,40.9337141,-451
2370,24.9734473,40.9328711,-451
2372,24.9734902,40.9337951,-451
2398,24.9734259,40.9337303,-451
2498,25.2854633,40.9398414,-451
2500,25.2852917,40.9386095,-451
2573,25.2865791,40.9400359,-451
3196,25.6826234,40.8634849,-451
3198,25.681808,40.8637283,-451
3200,25.6815934,40.8636797,-451
15817,27.6937491,42.4238604,-451
16636,24.7202054,42.370402,-451
2338,24.97366,40.93371,-450
2363,24.9736619,40.9337141,-450
2369,24.9729967,40.9337141,-450
2370,24.9734473,40.9328711,-450
2372,24.9734902,40.9337951,-450
2398,24.9734259,40.9337303,-450
2498,25.2854633,40.9398414,-450
2500,25.2852917,40.9386095,-450
2503,25.2867508,40.9397117,-450
2504,25.2842617,40.9382853,-450
2505,25.285635,40.9394524,-450
2508,25.2884674,40.9397117,-450
2509,25.2850342,40.9384798,-450
2510,25.2841759,40.9380259,-450
2511,25.2844334,40.9385446,-450
2512,25.2831459,40.9384798,-450
2538,25.2853775,40.9402304,-450
2573,25.2865791,40.9400359,-450
2575,25.2837467,40.9377666,-450
3196,25.6826234,40.8634849,-450
3198,25.681808,40.8637283,-450
3200,25.6815934,40.8636797,-450
3201,25.681572,40.8636634,-450
3203,25.6818938,40.8640042,-450
3204,25.6822157,40.8638095,-450
3205,25.6819367,40.8637608,-450
15817,27.6937491,42.4238604,-450
16456,27.6951599,42.4229655,-450
16636,24.7202054,42.370402,-450
2338,24.97366,40.93371,-449
2363,24.9736619,40.9337141,-449
2372,24.9734902,40.9337951,-449
2498,25.2854633,40.9398414,-449
2500,25.2852917,40.9386095,-449
2503,25.2867508,40.9397117,-449
2504,25.2842617,40.9382853,-449
2505,25.285635,40.9394524,-449
2508,25.2884674,40.9397117,-449
2509,25.2850342,40.9384798,-449
2510,25.2841759,40.9380259,-449
2511,25.2844334,40.9385446,-449
2512,25.2831459,40.9384798,-449
2538,25.2853775,40.9402304,-449
2573,25.2865791,40.9400359,-449
2575,25.2837467,40.9377666,-449
3196,25.6826234,40.8634849,-449
3198,25.681808,40.8637283,-449
3200,25.6815934,40.8636797,-449
3201,25.681572,40.8636634,-449
3203,25.6818938,40.8640042,-449
3204,25.6822157,40.8638095,-449
3205,25.6819367,40.8637608,-449
16456,27.6951599,42.4229655,-449
2338,24.97366,40.93371,-448
2363,24.9736619,40.9337141,-448
2372,24.9734902,40.9337951,-448
2498,25.2854633,40.9398414,-448
2500,25.2852917,40.9386095,-448
2503,25.2867508,40.9397117,-448
2504,25.2842617,40.9382853,-448
2505,25.285635,40.9394524,-448
2508,25.2884674,40.9397117,-448
2509,25.2850342,40.9384798,-448
2510,25.2841759,40.9380259,-448
2511,25.2844334,40.9385446,-448
2512,25.2831459,40.9384798,-448
2538,25.2853775,40.9402304,-448
2573,25.2865791,40.9400359,-448
2575,25.2837467,40.9377666,-448
3196,25.6826234,40.8634849,-448
3198,25.681808,40.8637283,-448
3200,25.6815934,40.8636797,-448
3201,25.681572,40.8636634,-448
3203,25.6818938,40.8640042,-448
3204,25.6822157,40.8638095,-448
3205,25.6819367,40.8637608,-448
16456,27.6951599,42.4229655,-448
2338,24.97366,40.93371,-447
2363,24.9736619,40.9337141,-447
2372,24.9734902,40.9337951,-447
2498,25.2854633,40.9398414,-447
2500,25.2852917,40.9386095,-447
2503,25.2867508,40.9397117,-447
2504,25.2842617,40.9382853,-447
2505,25.285635,40.9394524,-447
2508,25.2884674,40.9397117,-447
2509,25.2850342,40.9384798,-447
2510,25.2841759,40.9380259,-447
2511,25.2844334,40.9385446,-447
2512,25.2831459,40.9384798,-447
2538,25.2853775,40.9402304,-447
2573,25.2865791,40.9400359,-447
2575,25.2837467,40.9377666,-447
3196,25.6826234,40.8634849,-447
3198,25.681808,40.8637283,-447
3200,25.6815934,40.8636797,-447
3201,25.681572,40.8636634,-447
3203,25.6818938,40.8640042,-447
3204,25.6822157,40.8638095,-447
3205,25.6819367,40.8637608,-447
16456,27.6951599,42.4229655,-447
2338,24.97366,40.93371,-446
2363,24.9736619,40.9337141,-446
2372,24.9734902,40.9337951,-446
2498,25.2854633,40.9398414,-446
2500,25.2852917,40.9386095,-446
2503,25.2867508,40.9397117,-446
2504,25.2842617,40.9382853,-446
2505,25.285635,40.9394524,-446
2508,25.2884674,40.9397117,-446
2509,25.2850342,40.9384798,-446
2510,25.2841759,40.9380259,-446
2511,25.2844334,40.9385446,-446
2512,25.2831459,40.9384798,-446
2538,25.2853775,40.9402304,-446
2573,25.2865791,40.9400359,-446
2575,25.2837467,40.9377666,-446
3196,25.6826234,40.8634849,-446
3198,25.681808,40.8637283,-446
3200,25.6815934,40.8636797,-446
3201,25.681572,40.8636634,-446
3203,25.6818938,40.8640042,-446
3204,25.6822157,40.8638095,-446
3205,25.6819367,40.8637608,-446
16456,27.6951599,42.4229655,-446
2338,24.97366,40.93371,-445
2363,24.9736619,40.9337141,-445
2372,24.9734902,40.9337951,-445
2498,25.2854633,40.9398414,-445
2500,25.2852917,40.9386095,-445
2503,25.2867508,40.9397117,-445
2504,25.2842617,40.9382853,-445
2505,25.285635,40.9394524,-445
2508,25.2884674,40.9397117,-445
2509,25.2850342,40.9384798,-445
2510,25.2841759,40.9380259,-445
2511,25.2844334,40.9385446,-445
2512,25.2831459,40.9384798,-445
2538,25.2853775,40.9402304,-445
2573,25.2865791,40.9400359,-445
2575,25.2837467,40.9377666,-445
3196,25.6826234,40.8634849,-445
3198,25.681808,40.8637283,-445
3200,25.6815934,40.8636797,-445
3201,25.681572,40.8636634,-445
3203,25.6818938,40.8640042,-445
3204,25.6822157,40.8638095,-445
3205,25.6819367,40.8637608,-445
16456,27.6951599,42.4229655,-445
2338,24.97366,40.93371,-444
2363,24.9736619,40.9337141,-444
2372,24.9734902,40.9337951,-444
2498,25.2854633,40.9398414,-444
2500,25.2852917,40.9386095,-444
2503,25.2867508,40.9397117,-444
2504,25.2842617,40.9382853,-444
2505,25.285635,40.9394524,-444
2508,25.2884674,40.9397117,-444
2509,25.2850342,40.9384798,-444
2510,25.2841759,40.9380259,-444
2511,25.2844334,40.9385446,-444
2512,25.2831459,40.9384798,-444
2538,25.2853775,40.9402304,-444
2573,25.2865791,40.9400359,-444
2575,25.2837467,40.9377666,-444
3196,25.6826234,40.8634849,-444
3198,25.681808,40.8637283,-444
3200,25.6815934,40.8636797,-444
3201,25.681572,40.8636634,-444
3203,25.6818938,40.8640042,-444
3204,25.6822157,40.8638095,-444
3205,25.6819367,40.8637608,-444
16456,27.6951599,42.4229655,-444
2338,24.97366,40.93371,-443
2363,24.9736619,40.9337141,-443
2372,24.9734902,40.9337951,-443
2498,25.2854633,40.9398414,-443
2500,25.2852917,40.9386095,-443
2503,25.2867508,40.9397117,-443
2504,25.2842617,40.9382853,-443
2505,25.285635,40.9394524,-443
2508,25.2884674,40.9397117,-443
2509,25.2850342,40.9384798,-443
2510,25.2841759,40.9380259,-443
2511,25.2844334,40.9385446,-443
2512,25.2831459,40.9384798,-443
2538,25.2853775,40.9402304,-443
2573,25.2865791,40.9400359,-443
2575,25.2837467,40.9377666,-443
3196,25.6826234,40.8634849,-443
3198,25.681808,40.8637283,-443
3200,25.6815934,40.8636797,-443
3201,25.681572,40.8636634,-443
3203,25.6818938,40.8640042,-443
3204,25.6822157,40.8638095,-443
3205,25.6819367,40.8637608,-443
16456,27.6951599,42.4229655,-443
2338,24.97366,40.93371,-442
2363,24.9736619,40.9337141,-442
2372,24.9734902,40.9337951,-442
2498,25.2854633,40.9398414,-442
2500,25.2852917,40.9386095,-442
2503,25.2867508,40.9397117,-442
2504,25.2842617,40.9382853,-442
2505,25.285635,40.9394524,-442
2508,25.2884674,40.9397117,-442
2509,25.2850342,40.9384798,-442
2510,25.2841759,40.9380259,-442
2511,25.2844334,40.9385446,-442
2512,25.2831459,40.9384798,-442
2538,25.2853775,40.9402304,-442
2573,25.2865791,40.9400359,-442
2575,25.2837467,40.9377666,-442
3196,25.6826234,40.8634849,-442
3198,25.681808,40.8637283,-442
3200,25.6815934,40.8636797,-442
3201,25.681572,40.8636634,-442
3203,25.6818938,40.8640042,-442
3204,25.6822157,40.8638095,-442
3205,25.6819367,40.8637608,-442
16456,27.6951599,42.4229655,-442
2338,24.97366,40.93371,-441
2363,24.9736619,40.9337141,-441
2372,24.9734902,40.9337951,-441
2498,25.2854633,40.9398414,-441
2500,25.2852917,40.9386095,-441
2503,25.2867508,40.9397117,-441
2504,25.2842617,40.9382853,-441
2505,25.285635,40.9394524,-441
2508,25.2884674,40.9397117,-441
2509,25.2850342,40.9384798,-441
2510,25.2841759,40.9380259,-441
2511,25.2844334,40.9385446,-441
2512,25.2831459,40.9384798,-441
2538,25.2853775,40.9402304,-441
2573,25.2865791,40.9400359,-441
2575,25.2837467,40.9377666,-441
3196,25.6826234,40.8634849,-441
3198,25.681808,40.8637283,-441
3200,25.6815934,40.8636797,-441
3201,25.681572,40.8636634,-441
3203,25.6818938,40.8640042,-441
3204,25.6822157,40.8638095,-441
3205,25.6819367,40.8637608,-441
16456,27.6951599,42.4229655,-441
2338,24.97366,40.93371,-440
2363,24.9736619,40.9337141,-440
2372,24.9734902,40.9337951,-440
2498,25.2854633,40.9398414,-440
2500,25.2852917,40.9386095,-440
2503,25.2867508,40.9397117,-440
2504,25.2842617,40.9382853,-440
2505,25.285635,40.9394524,-440
2508,25.2884674,40.9397117,-440
2509,25.2850342,40.9384798,-440
2510,25.2841759,40.9380259,-440
2511,25.2844334,40.9385446,-440
2512,25.2831459,40.9384798,-440
2538,25.2853775,40.9402304,-440
2573,25.2865791,40.9400359,-440
2575,25.2837467,40.9377666,-440
3196,25.6826234,40.8634849,-440
3198,25.681808,40.8637283,-440
3200,25.6815934,40.8636797,-440
3201,25.681572,40.8636634,-440
3203,25.6818938,40.8640042,-440
3204,25.6822157,40.8638095,-440
3205,25.6819367,40.8637608,-440
16456,27.6951599,42.4229655,-440
2503,25.2867508,40.9397117,-439
2504,25.2842617,40.9382853,-439
2505,25.285635,40.9394524,-439
2508,25.2884674,40.9397117,-439
2509,25.2850342,40.9384798,-439
2510,25.2841759,40.9380259,-439
2511,25.2844334,40.9385446,-439
2512,25.2831459,40.9384798,-439
2538,25.2853775,40.9402304,-439
2575,25.2837467,40.9377666,-439
3201,25.681572,40.8636634,-439
3203,25.6818938,40.8640042,-439
3204,25.6822157,40.8638095,-439
3205,25.6819367,40.8637608,-439
16456,27.6951599,42.4229655,-439
2503,25.2867508,40.9397117,-438
2504,25.2842617,40.9382853,-438
2505,25.285635,40.9394524,-438
2508,25.2884674,40.9397117,-438
2509,25.2850342,40.9384798,-438
2510,25.2841759,40.9380259,-438
2511,25.2844334,40.9385446,-438
2512,25.2831459,40.9384798,-438
2538,25.2853775,40.9402304,-438
2575,25.2837467,40.9377666,-438
3201,25.681572,40.8636634,-438
3203,25.6818938,40.8640042,-438
3204,25.6822157,40.8638095,-438
3205,25.6819367,40.8637608,-438
16456,27.6951599,42.4229655,-438
2503,25.2867508,40.9397117,-437
2504,25.2842617,40.9382853,-437
2505,25.285635,40.9394524,-437
2508,25.2884674,40.9397117,-437
2509,25.2850342,40.9384798,-437
2510,25.2841759,40.9380259,-437
2511,25.2844334,40.9385446,-437
2512,25.2831459,40.9384798,-437
2538,25.2853775,40.9402304,-437
2575,25.2837467,40.9377666,-437
3201,25.681572,40.8636634,-437
3203,25.6818938,40.8640042,-437
3204,25.6822157,40.8638095,-437
3205,25.6819367,40.8637608,-437
16456,27.6951599,42.4229655,-437
2503,25.2867508,40.9397117,-436
2504,25.2842617,40.9382853,-436
2505,25.285635,40.9394524,-436
2508,25.2884674,40.9397117,-436
2509,25.2850342,40.9384798,-436
2510,25.2841759,40.9380259,-436
2511,25.2844334,40.9385446,-436
2512,25.2831459,40.9384798,-436
2538,25.2853775,40.9402304,-436
2575,25.2837467,40.9377666,-436
3201,25.681572,40.8636634,-436
3203,25.6818938,40.8640042,-436
3204,25.6822157,40.8638095,-436
3205,25.6819367,40.8637608,-436
16456,27.6951599,42.4229655,-436
2503,25.2867508,40.9397117,-435
2504,25.2842617,40.9382853,-435
2505,25.285635,40.9394524,-435
2508,25.2884674,40.9397117,-435
2509,25.2850342,40.9384798,-435
2510,25.2841759,40.9380259,-435
2511,25.2844334,40.9385446,-435
2512,25.2831459,40.9384798,-435
2538,25.2853775,40.9402304,-435
2575,25.2837467,40.9377666,-435
3201,25.681572,40.8636634,-435
3203,25.6818938,40.8640042,-435
3204,25.6822157,40.8638095,-435
3205,25.6819367,40.8637608,-435
