2562,25.285635,40.9386095,-360,-340
2564,25.2853775,40.9391282,-360,-340
2565,25.2826309,40.9381556,-360,-340
2566,25.2850342,40.9399062,-360,-340
2567,25.2852058,40.9386743,-399,-300
2568,25.28409,40.9386743,-399,-300
2569,25.2835751,40.9378314,-399,-300
2570,25.2847767,40.9371182,-399,-300
2571,25.2826309,40.9390633,-360,-340
2572,25.2863216,40.9396469,-499,-300
2573,25.2865791,40.9400359,-460,-440
2574,25.2847767,40.9387391,-399,-375
2575,25.2837467,40.9377666,-450,-425
2577,25.28615,40.9386743,-375,-350
2579,25.2841759,40.9393875,200,299
2581,28.1671,43.4076041,,
2584,28.1666279,43.40776,157,157
2587,28.1671429,43.4078223,212,300
2588,25.5105114,40.8734805,-167,-167
2595,27.282207,36.9096087,-242,-242
2597,25.5117989,40.8734156,-250,-200
2605,28.16607,43.4085706,175,225
2608,28.1658554,43.4085394,217,220
2610,25.5136013,40.8747136,-299,-200
2611,25.512228,40.8769202,-299,-100
2612,25.5118847,40.8741295,-299,-100
2613,25.5109406,40.8737401,-299,-100
2614,25.5110264,40.8741295,-299,-100
2615,25.5118847,40.8745838,-150,-100
2616,25.5128288,40.8797108,-199,-100
2618,25.5115414,40.8746487,-199,-100
2619,25.5106831,40.8734805,-99,-1
2620,25.5191995,40.4962313,41,46
2625,25.5117989,40.8743242,1,199
2627,25.5111122,40.8741295,-199,-1
2628,25.5103397,40.873805,-199,-180
2630,25.5101681,40.8732858,-199,-100
2632,25.5110264,40.8739348,-199,-100
2633,25.5110264,40.8736103,131,131
2637,25.512228,40.8778937,-260,-240
2638,25.5099106,40.8730262,-199,-100
2639,25.5106831,40.8775692,150,199
2640,25.5112839,40.8756871,100,199
2641,25.5115414,40.8746487,100,199
2644,28.1657267,43.4084147,218,222
2647,28.165555,43.4083835,193,235
2648,28.16607,43.4083212,-400,-300
2650,28.1657696,43.4083835,-300,-200
2651,28.1657267,43.4082588,-300,-200
2654,28.0248356,43.3797876,-200,-100
2655,28.1658983,43.4085082,241,244
2660,28.1657696,43.4083835,222,235
2661,28.1661987,43.4084459,,
2662,28.1653833,43.4081653,214,214
2665,28.1659412,43.4081341,-400,-200
2666,28.1654692,43.4085394,-300,-200
2667,28.165555,43.40829,-300,-200
2668,28.1656837,43.4083835,,
2669,28.1659842,43.4083212,,
2670,28.1799745,43.4548816,,
2671,25.5114555,40.8759467,100,299
2672,25.5110264,40.8751679,200,299
2673,25.5105972,40.8730262,200,299
2674,25.5107689,40.8741295,200,299
2675,25.5114555,40.8745838,200,299
2676,25.5111122,40.8750381,200,299
2678,25.5103397,40.8746487,200,299
2679,25.5099106,40.8736752,200,299
2680,25.5116272,40.8758818,-199,-1
2684,25.5100822,40.8740646,-99,-1
2686,25.511713,40.8749083,-99,99
2687,25.5125713,40.8753626,-99,99
2690,25.5135155,40.8756222,180,220
2692,25.5124855,40.8780883,-99,-1
2696,25.512228,40.8752977,-150,-80
2704,25.5114555,40.8758818,-199,-1
2705,25.5104256,40.8753626,99,99
2706,25.5108547,40.8758169,70,101
2708,25.512228,40.8753626,98,102
2709,25.5104256,40.874454,131,131
2710,25.5111122,40.8741295,-99,-1
2712,25.511198,40.8746487,-199,-1
2725,25.5108547,40.8743242,-99,-1
2726,25.5104256,40.873805,-350,-300
2727,25.5110264,40.875103,-199,-180
2733,25.511198,40.875103,100,199
2734,25.5109406,40.8753626,100,299
2735,25.5113697,40.876401,200,299
2737,25.5114555,40.8752977,200,299
2739,25.511713,40.8759467,200,399
2741,25.5106831,40.8758169,200,399
2744,25.4117203,41.1109168,-399,-300
2745,25.5111122,40.877699,-325,-300
2746,25.512228,40.8758169,-360,-340
2748,25.5108547,40.8756871,-350,-300
2749,25.5112839,40.8756871,-350,-300
2750,25.511198,40.8750381,-399,-200
2751,25.5113697,40.8755573,-299,-280
2752,25.511713,40.8765308,-299,-280
2754,25.5110264,40.8741944,-320,-250
2755,25.5102539,40.8746487,-260,-240
2756,25.5121424,40.875497,-299,-200
2757,25.5112839,40.8743891,-299,-200
2758,25.5108547,40.8747136,-299,-200
2759,25.5109406,40.8747136,-299,-200
2760,25.5104256,40.8739997,-299,-200
2761,25.5103397,40.8745189,-299,-200
2762,25.511198,40.8747785,-299,-200
2763,25.5100822,40.8754275,-250,-200
2764,25.5105972,40.8753626,-299,-100
2766,28.16607,43.4084459,,
2767,28.1659842,43.4085394,,
2768,28.0568075,43.3435945,,
2769,28.0569792,43.3436881,,
2770,27.9009819,43.2046128,-250,-200
2771,27.9017544,43.2051133,-210,-200
2772,27.9009819,43.2048004,-300,-200
2774,27.9179978,43.1981879,-220,-180
2775,27.9020119,43.2052071,-220,-180
2776,27.9181802,43.2003114,-300,-100
2777,27.9026127,43.2047379,-300,-100
2781,27.901926,43.204863,-185,-169
2783,27.9021835,43.2049256,-300,-100
2785,27.9030418,43.2049881,-300,-100
2787,27.9179925,43.1981724,-200,-1
2788,27.9018402,43.204863,-45,-43
2789,27.9180944,43.1994002,-20,-1
2791,27.9022694,43.2046753,-100,-1
2794,25.5136824,40.8837976,-299,-100
2796,25.5131721,40.8801001,-299,-100
2797,25.5186653,40.8797108,-99,-1
2798,25.5106831,40.8793863,-99,-1
2799,25.5109406,40.8743242,-338,-30
2800,25.5357456,40.8803597,-338,-30
2801,25.5095673,40.8812682,,
2802,25.5118847,40.8745189,99,99
2803,25.5118847,40.8771149,100,199
2804,25.5121422,40.87705,100,299
2805,25.5105972,40.8741944,-338,-30
2806,25.5112839,40.8746487,-220,-200
2807,25.5115414,40.8754275,-199,-100
2808,25.5114555,40.8765957,-338,-30
2809,25.5121422,40.876401,1,99
2811,25.5112839,40.8754275,100,199
2812,25.5129147,40.8769202,-299,-200
2813,25.512743,40.8788022,-199,-180
2815,25.5109406,40.8799703,-338,-30
2816,25.5091343,40.8823716,-350,-300
2817,25.5100822,40.8841884,-299,-280
2818,25.5128288,40.8777639,-27,284
2819,25.5112839,40.8771798,-299,-200
2822,25.5113697,40.8783479,-250,-200
2824,25.5113697,40.8784777,-299,-200
2826,25.5117989,40.8780883,-299,-200
2827,25.5117989,40.8791267,-199,-100
2828,25.5116272,40.8774394,-199,-1
2829,25.5120564,40.8777639,-199,-1
2830,25.5142021,40.8794512,-199,-1
2831,25.512743,40.8769202,-99,-1
2832,25.512225,40.8778918,1,199
2834,25.5120564,40.8769851,100,199
2836,25.5120564,40.8777639,1,99
2837,25.5110264,40.8747136,100,199
2839,25.5108547,40.8781532,100,199
2842,25.5106831,40.8738699,-299,-100
2844,25.5156612,40.8793214,-199,-150
2845,25.5112839,40.8766606,100,199
2846,25.5115414,40.8774394,100,299
2849,25.5114555,40.8726368,-338,-30
2850,25.5105972,40.8778937,-338,-30
2851,25.5116272,40.8749083,-338,-30
2852,25.511713,40.8756222,-338,-30
2853,25.5113697,40.8752977,1,199
2854,25.511198,40.8768553,-27,284
2856,25.5114555,40.8756871,-199,-1
2857,25.5111122,40.8760116,1,199
2859,25.5104256,40.875103,-27,284
2860,25.5114555,40.8758169,-27,284
2862,25.5162621,40.8769851,-338,-30
2863,25.5130863,40.8786075,1,99
2865,25.5099106,40.8738699,-27,284
2866,25.5116272,40.8758169,-338,-30
2867,25.5084515,40.8832799,180,220
2868,25.5157471,40.8769851,-99,99
2870,25.5130863,40.8815927,1,99
2872,25.5134296,40.8789969,180,199
2874,25.5130863,40.8809437,1,199
2875,25.513773,40.8793863,-27,284
2876,25.5110264,40.8764659,-299,-100
2877,25.5085373,40.8800352,1,99
2878,25.5104256,40.8780235,-99,99
2880,25.5087948,40.8794512,1,199
2881,25.5128288,40.8773096,-299,-100
2883,25.5099964,40.8729613,1,99
2884,25.5111122,40.8755573,100,199
2885,25.512743,40.8763361,200,299
2886,25.5129147,40.8775692,100,299
2887,25.5101681,40.8734805,100,199
2888,25.5088806,40.8745189,200,299
2891,25.5093098,40.8797108,200,330
2893,25.5114555,40.8791916,100,199
2896,25.5107689,40.8775692,1,199
2897,25.511713,40.8773096,200,299
2898,25.511198,40.8763361,200,299
2899,25.511713,40.8785426,1,99
2900,25.512228,40.8780883,200,299
2901,25.5113697,40.8786075,100,199
2902,25.512743,40.8785426,200,399
2903,25.5112839,40.8746487,200,299
2904,25.5120564,40.8746487,100,299
2905,25.5140305,40.8796459,100,199
2906,25.513258,40.8788671,200,299
2907,25.5128288,40.8791916,200,299
2908,25.5123138,40.8776341,284,476
2909,25.512228,40.8766606,200,299
2910,25.5115414,40.8776341,200,299
2911,25.5106831,40.8791267,200,299
2912,27.9021835,43.2045502,-199,-1
2915,27.9179308,43.1982701,-300,-100
2916,27.9165173,43.1974176,-44,3
2921,27.9028702,43.2049881,215,215
2936,27.9176545,43.2003114,221,221
2937,25.5099964,40.8762712,-199,-1
2938,25.5125713,40.8802299,-99,-1
2939,25.5097389,40.8738699,-338,-30
2940,25.5104256,40.8742593,1,99
2941,25.5115414,40.8762063,1,99
2942,25.5105972,40.8758169,-27,284
2943,25.5179787,40.9049502,1,99
2944,25.5106831,40.8738699,-99,-1
2945,25.5128288,40.8800352,1,99
2946,25.5123138,40.8801001,1,99
2947,25.511198,40.8777639,1,99
2948,25.513258,40.8762712,1,199
2949,25.5106831,40.8754924,300,499
2950,25.5068207,40.8803597,300,499
2951,25.5111122,40.8742593,300,499
2952,25.5166054,40.9048853,300,499
2954,25.5113697,40.8780883,400,599
2955,25.5108547,40.8747785,300,499
2956,25.5121422,40.8771798,400,599
2957,25.5107689,40.8776341,300,499
2966,27.9038143,43.2048004,238,238
2968,27.903471,43.2046753,117,138
2969,27.9032993,43.2046753,100,212
2972,27.902441,43.2049881,100,212
2978,27.9039001,43.2049256,,
2980,27.9155302,43.2048474,,
2981,27.9028702,43.204863,,
2982,27.9116892,43.1997248,,
2983,27.9020119,43.204863,,
2984,27.903471,43.2049256,,
2985,27.902441,43.204863,,
2986,27.9020119,43.2051133,14,37
2988,27.9026985,43.2053009,79,81
2989,27.9026127,43.2052384,157,157
2993,27.9022694,43.2052384,157,157
2994,27.9020119,43.2050507,157,157
2995,27.9181266,43.2001862,193,211
2996,27.8964329,43.1949147,193,217
2999,27.9180515,43.2002645,,
3003,27.9026127,43.2049881,180,220
3004,27.9182339,43.2002645,,
3006,27.9027843,43.2056138,1,200
3011,23.2256126,43.408477,,
3016,23.22561,43.40848,,
3018,23.1048102,43.3578268,,
3020,25.5119705,40.8909367,400,499
3022,25.5111122,40.8727666,400,499
3024,25.511198,40.8728315,400,499
3027,25.5106831,40.873156,300,499
3029,25.5106831,40.8740646,300,499
3030,25.5116678,40.8756345,400,599
3031,25.5106831,40.8739348,300,499
3032,25.5098248,40.8739997,300,499
3033,25.5110264,40.8750381,300,499
3034,25.5105972,40.875752,400,499
3035,25.5095673,40.8736103,300,499
3036,25.5109406,40.8758818,400,599
3037,25.5094814,40.8738699,-338,-200
3038,25.5086231,40.8793214,-299,-100
3039,25.5107689,40.8758169,-338,-30
3040,25.5105114,40.8742593,-199,-100
3042,25.5172062,40.904042,-338,-30
3043,25.5103397,40.8773745,-338,-30
3044,25.5118847,40.8760765,-99,99
3045,25.5109406,40.8764659,-99,99
3046,25.5170345,40.9042366,80,120
3047,23.1069741,43.3304824,,
3048,23.5222845,43.3217903,,
3049,23.5528803,43.2102375,,
3051,23.55288,43.21024,,
3053,23.55288,43.21024,,
3056,25.5110264,40.8784128,1,199
3057,25.5116272,40.8776341,100,199
3058,25.5169487,40.9041718,200,399
3059,25.5126572,40.8773096,-27,284
3061,25.5108547,40.8752328,,
3062,25.5108547,40.8752328,,
3063,25.5140305,40.8791267,-399,-300
3064,25.5140305,40.8791267,,
3065,25.3625393,40.9427589,200,299
3068,25.42236,40.97212,,
3069,25.4214084,40.9683956,-360,-340
3070,25.5613232,40.9231115,293,305
3075,25.5601215,40.9225278,293,305
3077,24.6558199,40.9077565,280,299
3078,25.2105761,41.0972704,-99,99
3079,25.3433281,41.1564004,200,299
3080,25.3914663,41.172452,1,99
3083,25.3592824,41.0931259,-499,-475
3084,25.325278,41.128611,200,299
3086,25.3257179,41.1287627,500,599
3087,23.7143397,43.1462073,222,235
3088,27.9025698,43.2047379,150,200
3091,27.915498,43.2035022,100,200
3093,27.9033852,43.2047379,,
3094,23.71434,43.14621,,
3096,23.71434,43.14621,,
3097,23.71434,43.14621,,
3099,23.71434,43.14621,,
3100,23.71434,43.14621,,
3101,23.71434,43.14621,,
3102,23.71434,43.14621,,
3103,23.8870668,43.1852229,,
3104,23.8313626,43.1064516,,
3105,23.9189749,43.0956284,,
3106,27.9138994,43.2002958,138,161
3108,23.91897,43.09563,,
3109,27.9166889,43.1991695,138,161
3110,23.8152057,43.5932055,,
3111,23.81521,43.59321,,
3113,23.7933663,42.9076508,,
3115,27.9182124,43.2002957,227,227
3118,27.9072475,43.2030565,,
3119,27.9059601,43.2044251,,
3120,27.9192612,43.1998969,,
3121,27.9171664,43.2007337,-400,-300
3122,27.9030418,43.2051133,,
3124,23.9969972,43.187918,,
3126,23.997,43.18792,,
3130,23.997,43.18792,,
3131,23.997,43.18792,,
3134,23.997,43.18792,,
3135,23.997,43.18792,,
3136,23.914462,43.3121151,,
3137,24.1502023,43.0918638,,
3138,25.3244305,41.1277283,500,599
3140,25.3345483,41.0816802,400,599
3142,25.2283859,41.1293123,299,200
3143,25.2761936,41.1352275,200,299
3144,25.6334209,41.0129363,235,238
3148,25.5611,40.98017,200,299
3150,25.57119,41.02913,-399,-300
3151,25.720067,41.1316073,293,305
3153,25.6321335,41.1217155,100,299
3154,25.7384849,40.8498715,-320,-280
3156,27.9031277,43.2051758,,
3157,27.9183197,43.200108,,
3158,27.9030418,43.2051133,,
3160,27.9023552,43.2049881,100,200
3161,27.9178905,43.1982779,-200,-1
3163,27.9031277,43.2051758,,
3165,24.1502,43.09186,,
3167,24.1502,43.09186,,
3169,24.1502,43.09186,,
3171,24.1502,43.09186,,
3172,24.1502,43.09186,,
3174,24.1502,43.09186,,
3175,24.1502,43.09186,,
3176,24.1502,43.09186,,
3179,24.1502,43.09186,,
3180,24.1502,43.09186,,
3181,24.1502,43.09186,,
3182,24.1502,43.09186,,
3183,24.1502,43.09186,,
3184,24.1502,43.09186,,
3185,24.1502,43.09186,,
3186,24.1502,43.09186,,
3187,24.1502,43.09186,,
3188,24.1502,43.09186,,
3189,24.1502,43.09186,,
3192,25.6827521,40.8636634,-425,-400
3194,25.6815934,40.8636148,-350,-300
3195,25.6819367,40.8638095,-425,-400
3196,25.6826234,40.8634849,-460,-440
3198,25.681808,40.8637283,-460,-440
3200,25.6815934,40.8636797,-460,-440
3201,25.681572,40.8636634,-450,-400
3203,25.6818938,40.8640042,-450,-400
3204,25.6822157,40.8638095,-450,-400
3205,25.6819367,40.8637608,-450,-400
3206,25.6819797,40.8638095,-399,-350
3208,25.6819797,40.8636959,-399,-350
3209,25.6765294,40.8675418,-399,-350
3210,25.6818938,40.8633713,-399,-350
3211,25.6771277,40.8672366,-399,-350
3212,25.6824088,40.863631,-499,-300
3213,25.6771318,40.8667307,-399,-350
3214,25.6823874,40.8637933,-360,-340
3215,25.6821942,40.8638906,-360,-340
3216,25.6824732,40.8638095,-360,-340
3217,25.6821299,40.863631,-350,-300
3218,25.6825161,40.8636634,-350,-300
3219,25.6821299,40.863777,-350,-300
3220,25.682044,40.8637121,-350,-300
3221,25.6822586,40.8636959,-350,-300
3222,25.6771302,40.8673633,1,199
3223,25.6820226,40.8635498,-399,-300
3224,25.682795,40.8635174,-350,-300
3225,25.6825161,40.8636959,-399,-300
3226,25.6655645,40.8636148,-338,-30
3227,24.1502,43.09186,,
3228,24.1502,43.09186,,
3229,24.1502,43.09186,,
3230,24.1502,43.09186,,
3231,24.1502,43.09186,,
3232,24.1502,43.09186,,
3233,24.1502,43.09186,,
3234,24.1502,43.09186,,
3236,24.1502,43.09186,,
3239,24.1502,43.09186,,
3242,24.1502,43.09186,,
3243,24.1502,43.09186,,
3244,24.1502,43.09186,,
3245,24.1502,43.09186,,
3247,24.1502,43.09186,,
3248,24.1502,43.09186,,
3249,24.1502,43.09186,,
3250,24.1502,43.09186,,
3251,24.1502,43.09186,,
3252,24.1502,43.09186,,
3253,24.1502,43.09186,,
3254,24.1502,43.09186,,
3255,24.1502,43.09186,,
3256,24.1502,43.09186,,
3257,24.1502,43.09186,,
3259,24.1502,43.09186,,
3260,24.1502,43.09186,,
3261,24.1502,43.09186,,
3263,24.1502,43.09186,,
3265,24.1502,43.09186,,
3267,24.1502,43.09186,,
3269,24.1502,43.09186,,
3270,24.1502,43.09186,,
3271,24.1502,43.09186,,
3272,24.1502,43.09186,,
3273,24.1502,43.09186,,
3274,24.1502,43.09186,,
3275,24.1502,43.09186,,
3276,24.1502,43.09186,,
3277,24.1502,43.09186,,
3278,24.1502,43.09186,,
3279,24.1502,43.09186,,
3280,24.1502,43.09186,,
3281,24.1502,43.09186,,
3282,24.1502,43.09186,,
3283,24.1502,43.09186,,
3284,24.1502,43.09186,,
3285,24.1502,43.09186,,
3286,24.1502,43.09186,,
3287,24.1502,43.09186,,
3288,24.1502,43.09186,,
3289,24.1502,43.09186,,
3290,24.1502,43.09186,,
3291,24.1502,43.09186,,
3292,24.1502,43.09186,,
3293,24.1502,43.09186,,
3294,24.1502,43.09186,,
3295,24.1983356,43.0909477,,
3296,24.1983356,43.0909477,,
3297,24.1983356,43.0909477,,
3298,24.1793909,43.164515,,
3299,24.1793909,43.164515,140,160
3300,28.3919324,43.7116634,,
3301,24.61229,43.42553,,
3302,24.6740647,43.5997659,,
3305,27.9025269,43.2053009,,
3306,27.9028702,43.2051133,100,200
3307,27.9028273,43.205082,,
3308,27.9151011,43.2002175,,
3310,27.9032135,43.2053635,,
3311,27.9172575,43.2007885,-200,-1
3312,27.9031277,43.2051758,,
3313,27.9032993,43.2052384,,
3314,27.9020977,43.2053635,,
3315,27.9027843,43.2053009,,
3316,27.9183197,43.2002332,,
3317,27.9028702,43.2051758,,
3319,27.9022694,43.2050507,,
3320,27.9178905,43.1981684,-200,-1
3322,27.9022694,43.2051758,,
3324,27.9027843,43.2052384,198,211
3326,27.9021835,43.2049881,200,300
3328,27.9020977,43.2051758,,
3329,27.9192477,43.2012655,,
3331,27.9018402,43.2051758,,
3333,27.9026985,43.2052384,,
3334,27.9025269,43.2053009,,
3335,27.9027843,43.2047379,,
3337,25.6778812,40.8665357,100,199
3339,25.6763792,40.8682557,100,299
3344,26.0321474,40.8641665,202,202
3352,26.0337782,40.8642963,-27,476
3353,26.0433054,40.8652375,180,299
3354,26.0306454,40.8629007,180,299
3357,26.0442066,40.8659191,161,180
3358,26.031332,40.8634525,100,199
3359,26.0309458,40.8624139,100,299
3360,26.0327053,40.8629332,200,399
3361,27.9031277,43.2052384,-420,-380
3362,27.8851676,43.2144813,-420,-380
3363,27.8861332,43.1891577,-420,-380
3364,27.9021835,43.2054261,-420,-380
3365,27.9025269,43.2052384,-420,-380
3366,27.902956,43.2049881,-420,-380
3368,27.9168624,43.2029462,-420,-380
3369,27.9183412,43.2003896,-400,-300
3371,27.903471,43.2053635,-400,-300
3372,27.9183841,43.2002645,-400,-300
3373,27.9031277,43.2051758,-400,-300
3374,27.9023552,43.2051133,-300,-200
3376,27.9023552,43.2052384,-120,-80
3377,27.9021192,43.2054182,,
3378,27.9147363,43.2030017,,
3379,27.9162598,43.2054104,,
3381,27.9124618,43.2041904,,
3386,27.9035568,43.2051133,,
3388,27.9117966,43.1997639,,
3389,27.9032993,43.2055512,,
3392,24.6740647,43.5997659,,
3393,24.6740647,43.5997659,,
3394,24.6740647,43.5997659,,
3395,24.4853245,43.6946155,185,215
3397,24.4853245,43.6946155,400,599
3398,24.7141906,43.1369534,,
3399,25.0037647,43.3399075,,
3401,26.0314608,40.8642639,400,499
3402,26.0319328,40.8632577,500,599
3404,26.0309887,40.8632577,-27,284
3405,26.0441637,40.8659515,300,399
3406,26.0312462,40.863063,300,499
3407,25.873962,40.8457193,100,199
3409,25.8724165,40.8447554,202,202
3410,25.8719873,40.8439762,80,120
3411,25.9047318,40.877699,1,199
3414,25.846917,40.8519185,27,284
3415,26.1157452,40.8689836,-250,-200
3416,26.1162615,40.8688399,-27,284
3417,26.1714935,40.8939213,59,63
3418,26.1760426,40.8855835,235,238
3419,25.7458162,40.8480018,83,96
3422,25.7463741,40.848294,180,199
3424,25.723674,40.9772453,200,299
3425,26.4962339,41.3503325,-42,-31
3426,26.4962769,41.3495915,100,299
3428,26.4964914,41.3487539,100,199
3429,26.4950323,41.3483673,200,299
3430,26.4951611,41.3477552,161,169
3432,26.4859293,41.3491435,244,249
3433,26.4888525,41.3482707,255,259
3436,26.4974356,41.3485928,-299,-250
3438,26.4959335,41.3489794,200,299
3440,26.4952898,41.3480451,100,299
3442,26.4945173,41.3491083,-27,284
3444,26.4943027,41.3478196,-27,476
3445,26.4947748,41.3486573,-27,476
