personkey,inscriptionkey,ethnicity,gender,class
11264,11263,Thracian,Male,Partner name
11264,11263,Greek,Female,Personal name
10770,10765,Thracian,Male,Partner name
10770,10765,Greek,Female,Personal name
11285,11280,Thracian,Male,Partner name
11285,11280,Greek,Female,Personal name
11383,11668,Thracian,Male,Partner name
11383,11668,Greek,Female,Personal name
